Case ID,Activity,Complete Timestamp,Resource
Case2645,Assign seriousness,2011-06-27 10:13:11+00:00,Value 8
Case2645,Assign seriousness,2011-06-27 10:13:33+00:00,Value 8
Case2645,Take in charge ticket,2011-07-01 10:36:40+00:00,Value 13
Case2645,Resolve ticket,2011-07-01 10:36:49+00:00,Value 13
Case2645,Closed,2011-08-10 10:20:24+00:00,Value 5
Case2646,Assign seriousness,2011-05-20 09:40:32+00:00,Value 8
Case2646,Take in charge ticket,2011-05-20 09:41:04+00:00,Value 8
Case2646,Resolve ticket,2011-05-20 10:46:04+00:00,Value 9
Case2646,Closed,2011-06-22 09:50:25+00:00,Value 5
Case2647,Assign seriousness,2010-09-23 10:45:47+00:00,Value 9
Case2647,Take in charge ticket,2010-09-23 10:46:11+00:00,Value 9
Case2647,Resolve ticket,2010-09-23 10:47:28+00:00,Value 9
Case2647,Closed,2010-10-26 10:50:17+00:00,Value 5
Case2648,Assign seriousness,2012-04-16 07:12:34+00:00,Value 13
Case2648,Take in charge ticket,2012-04-16 08:47:28+00:00,Value 2
Case2648,Resolve ticket,2012-04-17 14:01:59+00:00,Value 2
Case2648,Closed,2012-05-24 07:20:52+00:00,Value 5
Case2649,Assign seriousness,2010-05-26 08:16:03+00:00,Value 2
Case2649,Assign seriousness,2010-05-26 08:16:42+00:00,Value 2
Case2649,Assign seriousness,2010-05-26 08:16:42+00:00,Value 2
Case2649,Take in charge ticket,2010-05-26 09:42:11+00:00,Value 12
Case2649,Resolve ticket,2010-05-26 10:20:55+00:00,Value 12
Case2649,Closed,2010-06-29 08:20:21+00:00,Value 5
Case2650,Insert ticket,2010-09-17 14:42:28+00:00,Value 14
Case2650,Assign seriousness,2010-09-17 14:43:40+00:00,Value 14
Case2650,Take in charge ticket,2010-09-17 14:45:04+00:00,Value 14
Case2650,Resolve ticket,2010-09-21 08:48:23+00:00,Value 14
Case2650,Closed,2010-10-31 15:51:28+00:00,Value 5
Case2651,Assign seriousness,2011-06-13 09:35:25+00:00,Value 13
Case2651,Take in charge ticket,2011-06-13 09:35:37+00:00,Value 13
Case2651,Resolve ticket,2011-06-13 09:36:24+00:00,Value 13
Case2651,Closed,2011-07-20 09:40:37+00:00,Value 5
Case2652,Assign seriousness,2011-01-11 15:04:50+00:00,Value 8
Case2652,Take in charge ticket,2011-01-13 10:55:25+00:00,Value 2
Case2652,Resolve ticket,2011-01-13 11:22:14+00:00,Value 2
Case2652,Closed,2011-02-24 15:10:28+00:00,Value 5
Case2653,Assign seriousness,2011-09-15 08:54:26+00:00,Value 1
Case2653,Take in charge ticket,2011-09-21 07:06:43+00:00,Value 2
Case2653,Resolve ticket,2011-10-07 14:34:18+00:00,Value 2
Case2653,Closed,2011-10-22 14:34:34+00:00,Value 5
Case2654,Assign seriousness,2011-12-21 11:06:07+00:00,Value 1
Case2654,Take in charge ticket,2011-12-21 11:06:16+00:00,Value 1
Case2654,Resolve ticket,2011-12-21 16:31:18+00:00,Value 1
Case2654,Closed,2012-01-27 11:11:13+00:00,Value 5
Case2655,Assign seriousness,2011-05-18 07:33:26+00:00,Value 8
Case2655,Take in charge ticket,2011-05-18 10:27:00+00:00,Value 2
Case2655,Wait,2011-05-18 12:48:25+00:00,Value 12
Case2655,Take in charge ticket,2011-05-31 13:40:21+00:00,Value 2
Case2655,Resolve ticket,2011-05-31 13:40:31+00:00,Value 2
Case2655,Closed,2011-07-01 08:40:34+00:00,Value 5
Case2656,Assign seriousness,2012-06-26 10:58:41+00:00,Value 9
Case2656,Take in charge ticket,2012-06-26 10:59:09+00:00,Value 9
Case2656,Resolve ticket,2012-06-26 10:59:30+00:00,Value 9
Case2656,Closed,2012-08-24 15:43:20+00:00,Value 2
Case2657,Assign seriousness,2011-05-11 13:19:23+00:00,Value 8
Case2657,Take in charge ticket,2011-05-18 14:41:42+00:00,Value 12
Case2657,Resolve ticket,2011-05-18 16:03:06+00:00,Value 9
Case2657,Closed,2011-06-11 13:21:05+00:00,Value 5
Case2658,Assign seriousness,2010-11-17 10:26:38+00:00,Value 2
Case2658,Take in charge ticket,2010-11-17 16:26:46+00:00,Value 2
Case2658,Resolve ticket,2010-11-17 16:27:53+00:00,Value 2
Case2658,Take in charge ticket,2010-11-19 10:15:36+00:00,Value 14
Case2658,Resolve ticket,2010-11-19 10:16:35+00:00,Value 14
Case2658,Closed,2010-12-18 10:30:40+00:00,Value 5
Case2659,Assign seriousness,2013-02-20 11:27:41+00:00,Value 1
Case2659,Take in charge ticket,2013-02-27 08:28:39+00:00,Value 1
Case2659,Wait,2013-02-28 10:57:56+00:00,Value 2
Case2659,Wait,2013-02-28 10:57:56+00:00,Value 2
Case2659,Take in charge ticket,2013-03-15 10:05:24+00:00,Value 2
Case2659,Resolve ticket,2013-03-15 10:05:41+00:00,Value 2
Case2659,Closed,2013-03-30 10:05:56+00:00,Value 3
Case2660,Assign seriousness,2011-03-25 10:09:15+00:00,Value 8
Case2660,Take in charge ticket,2011-04-06 13:22:51+00:00,Value 16
Case2660,Resolve ticket,2011-04-06 13:22:58+00:00,Value 16
Case2660,Closed,2011-05-08 09:10:17+00:00,Value 5
Case2661,Assign seriousness,2011-11-15 08:54:38+00:00,Value 1
Case2661,Resolve ticket,2011-11-16 10:40:12+00:00,Value 1
Case2661,Resolve ticket,2011-11-16 10:40:21+00:00,Value 4
Case2661,Resolve ticket,2011-11-16 10:40:22+00:00,Value 4
Case2661,Closed,2011-12-31 09:00:17+00:00,Value 5
Case2662,Assign seriousness,2010-12-02 16:39:04+00:00,Value 8
Case2662,Take in charge ticket,2010-12-14 08:17:49+00:00,Value 2
Case2662,Resolve ticket,2011-01-03 15:49:52+00:00,Value 21
Case2662,Closed,2011-01-18 15:50:07+00:00,Value 5
Case2663,Assign seriousness,2012-01-20 09:24:58+00:00,Value 9
Case2663,Take in charge ticket,2012-01-20 09:25:10+00:00,Value 9
Case2663,Resolve ticket,2012-01-20 09:47:45+00:00,Value 9
Case2663,Closed,2012-02-24 09:30:28+00:00,Value 5
Case2664,Assign seriousness,2010-02-19 09:26:26+00:00,Value 2
Case2664,Take in charge ticket,2010-03-09 11:36:35+00:00,Value 2
Case2664,Resolve ticket,2010-03-09 11:36:42+00:00,Value 2
Case2664,Closed,2010-03-24 11:36:54+00:00,Value 5
Case2665,Assign seriousness,2013-07-16 14:09:24+00:00,Value 1
Case2665,Take in charge ticket,2013-07-23 08:59:33+00:00,Value 1
Case2665,Wait,2013-07-24 08:25:22+00:00,Value 1
Case2665,Resolve ticket,2013-08-19 15:20:54+00:00,Value 1
Case2665,Closed,2013-09-03 15:21:13+00:00,Value 3
Case2666,Assign seriousness,2013-11-26 16:44:10+00:00,Value 18
Case2666,Assign seriousness,2013-11-27 10:54:26+00:00,Value 2
Case2666,Take in charge ticket,2013-12-12 08:09:00+00:00,Value 14
Case2666,Wait,2013-12-12 08:17:21+00:00,Value 14
Case2666,Wait,2013-12-12 08:17:22+00:00,Value 14
Case2666,Resolve ticket,2013-12-18 11:14:28+00:00,Value 14
Case2666,Closed,2014-01-02 11:14:47+00:00,Value 3
Case2667,Assign seriousness,2013-09-11 15:34:58+00:00,Value 1
Case2667,Take in charge ticket,2013-09-13 10:57:14+00:00,Value 20
Case2667,Wait,2013-09-13 13:35:20+00:00,Value 20
Case2667,Wait,2013-09-13 15:17:28+00:00,Value 20
Case2667,Resolve ticket,2013-10-08 12:55:34+00:00,Value 1
Case2667,Take in charge ticket,2013-10-08 14:36:20+00:00,Value 1
Case2667,Wait,2013-10-09 13:05:58+00:00,Value 1
Case2667,Resolve ticket,2013-10-09 14:53:36+00:00,Value 1
Case2667,Closed,2013-10-24 14:53:51+00:00,Value 3
Case2668,Assign seriousness,2013-01-14 14:27:26+00:00,Value 4
Case2668,Assign seriousness,2013-01-14 14:28:01+00:00,Value 4
Case2668,Take in charge ticket,2013-01-30 13:22:46+00:00,Value 2
Case2668,Require upgrade,2013-01-30 13:26:42+00:00,Value 2
Case2668,Resolve ticket,2013-02-13 08:58:53+00:00,Value 2
Case2668,Closed,2013-02-28 08:59:10+00:00,Value 3
Case2669,Assign seriousness,2012-02-03 10:54:21+00:00,Value 4
Case2669,Take in charge ticket,2012-02-10 12:06:35+00:00,Value 10
Case2669,Resolve ticket,2012-02-10 17:56:52+00:00,Value 10
Case2669,Take in charge ticket,2012-02-17 16:44:34+00:00,Value 10
Case2669,Resolve ticket,2012-02-24 08:03:54+00:00,Value 1
Case2669,Resolve ticket,2012-02-24 08:03:55+00:00,Value 1
Case2669,Closed,2012-03-10 08:04:34+00:00,Value 5
Case2670,Assign seriousness,2011-02-16 14:45:11+00:00,Value 8
Case2670,Take in charge ticket,2011-02-16 14:45:22+00:00,Value 8
Case2670,Resolve ticket,2011-02-16 14:45:39+00:00,Value 8
Case2670,Closed,2011-04-16 13:50:45+00:00,Value 5
Case2671,Assign seriousness,2010-05-21 07:33:57+00:00,Value 2
Case2671,Take in charge ticket,2010-05-25 09:39:58+00:00,Value 2
Case2671,Resolve ticket,2010-05-25 09:40:25+00:00,Value 2
Case2671,Closed,2010-06-24 07:40:32+00:00,Value 5
Case2672,Assign seriousness,2012-01-26 16:36:18+00:00,Value 1
Case2672,Take in charge ticket,2012-01-26 17:13:35+00:00,Value 6
Case2672,Resolve ticket,2012-01-27 13:15:28+00:00,Value 6
Case2672,Closed,2012-03-10 16:40:40+00:00,Value 5
Case2673,Assign seriousness,2010-05-04 10:04:02+00:00,Value 2
Case2673,Take in charge ticket,2010-05-04 15:21:06+00:00,Value 16
Case2673,Resolve ticket,2010-05-04 15:31:33+00:00,Value 6
Case2673,Closed,2010-06-04 10:12:19+00:00,Value 5
Case2674,Assign seriousness,2012-10-03 13:14:54+00:00,Value 13
Case2674,Take in charge ticket,2012-10-10 15:41:37+00:00,Value 3
Case2674,Wait,2012-10-22 08:15:45+00:00,Value 2
Case2674,Take in charge ticket,2012-10-24 07:28:44+00:00,Value 2
Case2674,Resolve ticket,2012-11-02 10:51:39+00:00,Value 2
Case2674,Closed,2012-11-17 10:51:56+00:00,Value 3
Case2675,Assign seriousness,2011-06-06 08:25:39+00:00,Value 8
Case2675,Take in charge ticket,2011-06-06 08:26:03+00:00,Value 8
Case2675,Resolve ticket,2011-06-15 13:18:05+00:00,Value 10
Case2675,Closed,2011-07-07 08:31:55+00:00,Value 5
Case2676,Assign seriousness,2012-10-05 07:13:45+00:00,Value 1
Case2676,Take in charge ticket,2012-11-14 15:58:24+00:00,Value 2
Case2676,Resolve ticket,2012-11-14 15:58:49+00:00,Value 2
Case2676,Closed,2012-11-29 15:59:01+00:00,Value 3
Case2677,Assign seriousness,2012-05-14 08:35:51+00:00,Value 9
Case2677,Resolve ticket,2012-05-14 08:36:07+00:00,Value 9
Case2677,Closed,2012-06-26 08:40:32+00:00,Value 5
Case2678,Assign seriousness,2011-12-22 10:17:15+00:00,Value 2
Case2678,Take in charge ticket,2011-12-22 10:17:25+00:00,Value 2
Case2678,Wait,2011-12-22 16:53:16+00:00,Value 2
Case2678,Take in charge ticket,2011-12-27 08:17:04+00:00,Value 1
Case2678,Resolve ticket,2011-12-28 11:36:34+00:00,Value 1
Case2678,Closed,2012-02-10 10:40:17+00:00,Value 5
Case2679,Assign seriousness,2011-03-11 10:41:44+00:00,Value 8
Case2679,Take in charge ticket,2011-03-30 10:49:01+00:00,Value 8
Case2679,Resolve ticket,2011-03-30 13:22:52+00:00,Value 13
Case2679,Closed,2011-04-14 13:23:03+00:00,Value 5
Case2680,Assign seriousness,2010-03-10 08:51:50+00:00,Value 2
Case2680,Take in charge ticket,2010-03-15 11:10:26+00:00,Value 15
Case2680,Resolve ticket,2010-04-20 08:31:38+00:00,Value 15
Case2680,Closed,2010-05-05 08:31:53+00:00,Value 5
Case2681,Assign seriousness,2012-11-20 09:03:31+00:00,Value 1
Case2681,Take in charge ticket,2012-11-26 16:42:03+00:00,Value 2
Case2681,Wait,2012-11-30 09:01:50+00:00,Value 2
Case2681,Resolve ticket,2012-12-07 16:04:33+00:00,Value 2
Case2681,Closed,2012-12-22 16:04:55+00:00,Value 3
Case2682,Assign seriousness,2011-04-01 13:13:58+00:00,Value 8
Case2682,Take in charge ticket,2011-04-01 13:14:10+00:00,Value 8
Case2682,Resolve ticket,2011-04-01 13:17:00+00:00,Value 8
Case2682,Closed,2011-05-04 13:20:32+00:00,Value 5
Case2683,Assign seriousness,2010-03-22 16:54:42+00:00,Value 2
Case2683,Take in charge ticket,2010-03-23 09:04:08+00:00,Value 2
Case2683,Resolve ticket,2010-03-23 09:04:16+00:00,Value 2
Case2683,Closed,2010-04-22 16:05:21+00:00,Value 5
Case2684,Assign seriousness,2012-07-27 15:53:29+00:00,Value 13
Case2684,Assign seriousness,2012-07-27 15:53:47+00:00,Value 13
Case2684,Assign seriousness,2012-07-27 15:53:47+00:00,Value 13
Case2684,Take in charge ticket,2012-07-30 08:09:53+00:00,Value 16
Case2684,Resolve ticket,2012-07-30 08:13:04+00:00,Value 16
Case2684,Closed,2012-09-09 16:00:32+00:00,Value 5
Case2685,Assign seriousness,2011-05-20 10:04:57+00:00,Value 8
Case2685,Take in charge ticket,2011-05-20 10:05:26+00:00,Value 8
Case2685,Resolve ticket,2011-05-20 13:20:30+00:00,Value 13
Case2685,Closed,2011-07-03 10:10:34+00:00,Value 5
Case2686,Take in charge ticket,2013-05-20 14:35:31+00:00,Value 14
Case2686,Resolve ticket,2013-06-24 13:07:54+00:00,Value 2
Case2686,Closed,2013-07-09 13:08:13+00:00,Value 3
Case2687,Assign seriousness,2012-03-19 15:35:18+00:00,Value 4
Case2687,Take in charge ticket,2012-03-19 15:38:16+00:00,Value 4
Case2687,Resolve ticket,2012-03-20 09:52:51+00:00,Value 4
Case2687,Closed,2012-04-26 14:40:26+00:00,Value 5
Case2688,Assign seriousness,2012-06-05 15:47:14+00:00,Value 1
Case2688,Take in charge ticket,2012-06-06 07:02:13+00:00,Value 2
Case2688,Wait,2012-06-18 13:39:57+00:00,Value 2
Case2688,Resolve ticket,2012-07-12 08:47:19+00:00,Value 2
Case2688,Closed,2012-07-27 08:47:27+00:00,Value 5
Case2689,Assign seriousness,2012-05-31 12:12:52+00:00,Value 1
Case2689,Take in charge ticket,2012-05-31 16:26:15+00:00,Value 6
Case2689,Resolve ticket,2012-06-01 10:41:12+00:00,Value 6
Case2689,Closed,2012-07-14 12:20:28+00:00,Value 5
Case2690,Assign seriousness,2012-04-10 16:03:47+00:00,Value 1
Case2690,Take in charge ticket,2012-04-11 07:03:55+00:00,Value 4
Case2690,Resolve ticket,2012-05-02 07:50:12+00:00,Value 4
Case2690,Closed,2012-05-17 07:50:34+00:00,Value 5
Case2691,Assign seriousness,2012-05-08 08:05:48+00:00,Value 1
Case2691,Take in charge ticket,2012-05-10 10:34:19+00:00,Value 1
Case2691,Wait,2012-05-11 08:26:19+00:00,Value 1
Case2691,Resolve ticket,2012-05-14 08:44:41+00:00,Value 1
Case2691,Closed,2012-06-09 08:31:23+00:00,Value 5
Case2692,Assign seriousness,2011-05-13 12:41:01+00:00,Value 8
Case2692,Take in charge ticket,2011-05-13 12:41:25+00:00,Value 8
Case2692,Resolve ticket,2011-05-13 13:33:18+00:00,Value 9
Case2692,Closed,2011-06-26 12:50:24+00:00,Value 5
Case2693,Assign seriousness,2010-05-03 12:36:18+00:00,Value 6
Case2693,Take in charge ticket,2010-05-04 13:23:15+00:00,Value 2
Case2693,Resolve ticket,2010-05-04 13:23:24+00:00,Value 2
Case2693,Closed,2010-06-05 12:40:17+00:00,Value 5
Case2694,Assign seriousness,2011-06-08 07:24:05+00:00,Value 8
Case2694,Take in charge ticket,2011-06-08 07:24:35+00:00,Value 8
Case2694,Resolve ticket,2011-06-08 09:36:32+00:00,Value 9
Case2694,Closed,2011-07-09 07:31:05+00:00,Value 5
Case2695,Take in charge ticket,2011-11-23 11:23:17+00:00,Value 4
Case2695,Resolve ticket,2011-11-23 13:25:06+00:00,Value 6
Case2695,Closed,2012-01-06 11:31:04+00:00,Value 5
Case2696,Assign seriousness,2011-10-20 08:53:21+00:00,Value 1
Case2696,Take in charge ticket,2011-10-20 08:59:58+00:00,Value 6
Case2696,Resolve ticket,2011-10-20 09:51:18+00:00,Value 6
Case2696,Closed,2011-11-26 10:00:26+00:00,Value 5
Case2697,Assign seriousness,2012-03-01 16:21:45+00:00,Value 9
Case2697,Take in charge ticket,2012-03-06 15:41:44+00:00,Value 9
Case2697,Resolve ticket,2012-03-07 09:14:00+00:00,Value 1
Case2697,Closed,2012-04-03 15:30:17+00:00,Value 5
Case2698,Assign seriousness,2011-11-30 09:49:05+00:00,Value 4
Case2698,Take in charge ticket,2011-11-30 09:49:38+00:00,Value 4
Case2698,Resolve ticket,2011-12-01 13:34:02+00:00,Value 4
Case2698,Closed,2012-01-01 09:50:55+00:00,Value 5
Case2699,Assign seriousness,2011-04-18 10:39:50+00:00,Value 2
Case2699,Take in charge ticket,2011-04-19 07:43:08+00:00,Value 10
Case2699,Resolve ticket,2011-04-20 15:19:50+00:00,Value 2
Case2699,Resolve ticket,2011-04-20 15:19:51+00:00,Value 8
Case2699,Closed,2011-06-05 10:40:47+00:00,Value 5
Case2700,Assign seriousness,2013-02-15 10:33:26+00:00,Value 1
Case2700,Take in charge ticket,2013-02-18 16:18:51+00:00,Value 1
Case2700,Wait,2013-02-18 16:43:18+00:00,Value 1
Case2700,Resolve ticket,2013-03-18 14:12:44+00:00,Value 1
Case2700,Closed,2013-04-02 13:13:00+00:00,Value 3
Case2701,Assign seriousness,2011-03-29 09:26:08+00:00,Value 8
Case2701,Take in charge ticket,2011-03-29 09:26:35+00:00,Value 8
Case2701,Resolve ticket,2011-03-29 15:46:24+00:00,Value 13
Case2701,Closed,2011-04-29 09:30:16+00:00,Value 5
Case2702,Assign seriousness,2010-09-06 15:22:19+00:00,Value 19
Case2702,Take in charge ticket,2010-09-06 15:22:49+00:00,Value 19
Case2702,Resolve ticket,2010-09-06 15:22:54+00:00,Value 19
Case2702,Closed,2010-11-03 16:30:43+00:00,Value 5
Case2703,Assign seriousness,2011-02-02 07:58:41+00:00,Value 8
Case2703,Take in charge ticket,2011-02-15 17:03:08+00:00,Value 11
Case2703,Resolve ticket,2011-02-18 17:16:29+00:00,Value 16
Case2703,Closed,2011-03-05 17:16:47+00:00,Value 5
Case2704,Assign seriousness,2011-02-02 13:50:31+00:00,Value 8
Case2704,Take in charge ticket,2011-02-09 14:14:46+00:00,Value 2
Case2704,Resolve ticket,2011-02-09 14:15:45+00:00,Value 2
Case2704,Closed,2011-03-12 14:01:01+00:00,Value 5
Case2705,Assign seriousness,2012-04-12 08:17:59+00:00,Value 4
Case2705,Take in charge ticket,2012-04-12 08:18:22+00:00,Value 4
Case2705,Resolve ticket,2012-04-12 14:17:24+00:00,Value 4
Case2705,Closed,2012-05-15 08:20:11+00:00,Value 5
Case2706,Assign seriousness,2010-06-11 07:34:41+00:00,Value 15
Case2706,Take in charge ticket,2010-06-11 07:53:45+00:00,Value 15
Case2706,Resolve ticket,2010-06-11 07:55:39+00:00,Value 15
Case2706,Closed,2010-07-14 07:44:28+00:00,Value 5
Case2707,Assign seriousness,2011-03-25 13:57:37+00:00,Value 8
Case2707,Assign seriousness,2011-03-25 13:58:07+00:00,Value 8
Case2707,Take in charge ticket,2011-03-28 15:54:55+00:00,Value 8
Case2707,Resolve ticket,2011-03-28 15:55:15+00:00,Value 8
Case2707,Closed,2011-05-23 13:00:29+00:00,Value 5
Case2708,Assign seriousness,2011-09-16 08:48:49+00:00,Value 1
Case2708,Take in charge ticket,2011-09-21 07:38:58+00:00,Value 13
Case2708,Resolve ticket,2011-09-21 10:31:28+00:00,Value 13
Case2708,Closed,2011-10-19 08:51:04+00:00,Value 5
Case2709,Assign seriousness,2010-11-16 14:30:13+00:00,Value 2
Case2709,Take in charge ticket,2010-11-17 11:40:23+00:00,Value 6
Case2709,Wait,2010-11-17 14:02:04+00:00,Value 6
Case2709,Take in charge ticket,2010-11-22 08:59:12+00:00,Value 6
Case2709,Resolve ticket,2010-11-22 09:00:08+00:00,Value 6
Case2709,Closed,2010-12-22 09:06:59+00:00,Value 5
Case2710,Assign seriousness,2011-04-26 14:43:59+00:00,Value 8
Case2710,Take in charge ticket,2011-05-09 15:19:53+00:00,Value 2
Case2710,Wait,2011-05-10 13:13:38+00:00,Value 14
Case2710,Wait,2011-05-11 13:53:25+00:00,Value 2
Case2710,Take in charge ticket,2011-05-17 07:56:14+00:00,Value 2
Case2710,Resolve ticket,2011-05-17 07:56:21+00:00,Value 2
Case2710,Closed,2011-06-02 08:50:56+00:00,Value 5
Case2711,Assign seriousness,2012-04-03 09:39:47+00:00,Value 4
Case2711,Take in charge ticket,2012-04-03 16:05:33+00:00,Value 9
Case2711,Resolve ticket,2012-04-10 10:25:09+00:00,Value 2
Case2711,Closed,2012-05-04 09:40:19+00:00,Value 5
Case2712,Assign seriousness,2010-03-10 08:50:17+00:00,Value 2
Case2712,Take in charge ticket,2010-04-19 08:22:43+00:00,Value 15
Case2712,Resolve ticket,2010-04-19 08:23:40+00:00,Value 15
Case2712,Closed,2010-05-04 08:23:57+00:00,Value 5
Case2713,Assign seriousness,2012-09-24 10:34:04+00:00,Value 9
Case2713,Take in charge ticket,2012-09-24 10:34:33+00:00,Value 9
Case2713,Wait,2012-10-04 08:00:50+00:00,Value 9
Case2713,Resolve ticket,2012-10-12 09:04:07+00:00,Value 9
Case2713,Closed,2012-10-27 09:04:22+00:00,Value 3
Case2714,Assign seriousness,2012-09-19 09:24:49+00:00,Value 1
Case2714,Take in charge ticket,2012-09-24 07:01:36+00:00,Value 3
Case2714,Resolve ticket,2012-10-08 07:58:09+00:00,Value 6
Case2714,Closed,2012-10-23 07:58:26+00:00,Value 3
Case2715,Assign seriousness,2011-04-27 09:32:26+00:00,Value 8
Case2715,Take in charge ticket,2011-04-27 09:53:02+00:00,Value 8
Case2715,Resolve ticket,2011-04-27 10:54:28+00:00,Value 8
Case2715,Closed,2011-06-12 09:40:29+00:00,Value 5
Case2716,Assign seriousness,2012-10-26 14:13:35+00:00,Value 1
Case2716,Take in charge ticket,2012-10-29 15:58:56+00:00,Value 2
Case2716,Wait,2012-11-07 10:07:43+00:00,Value 2
Case2716,Resolve ticket,2012-11-15 10:30:08+00:00,Value 2
Case2716,Closed,2012-11-30 10:30:23+00:00,Value 3
Case2717,Assign seriousness,2010-09-16 16:37:47+00:00,Value 14
Case2717,Take in charge ticket,2010-09-16 16:38:01+00:00,Value 14
Case2717,Resolve ticket,2010-09-16 16:38:13+00:00,Value 14
Case2717,Closed,2010-10-30 16:00:56+00:00,Value 5
Case2718,Assign seriousness,2010-10-05 12:40:46+00:00,Value 2
Case2718,Take in charge ticket,2010-10-07 09:12:16+00:00,Value 2
Case2718,Resolve ticket,2010-10-07 09:13:07+00:00,Value 2
Case2718,Closed,2010-11-06 10:13:25+00:00,Value 5
Case2719,Assign seriousness,2012-05-14 12:59:38+00:00,Value 1
Case2719,Take in charge ticket,2012-05-14 12:59:50+00:00,Value 1
Case2719,Wait,2012-05-14 13:06:27+00:00,Value 1
Case2719,Resolve ticket,2012-05-25 07:35:47+00:00,Value 1
Case2719,Closed,2012-06-24 07:36:14+00:00,Value 5
Case2720,Assign seriousness,2013-08-07 10:30:46+00:00,Value 9
Case2720,Take in charge ticket,2013-08-09 09:38:37+00:00,Value 9
Case2720,Require upgrade,2013-08-14 15:11:24+00:00,Value 9
Case2720,Resolve ticket,2013-09-10 08:17:19+00:00,Value 2
Case2720,Closed,2013-09-25 08:17:26+00:00,Value 3
Case2721,Assign seriousness,2013-06-25 10:25:43+00:00,Value 1
